region_id,region_name,exports,exports_m3,imports,imports_m3,npc_bounties,total_destroyed,total_production,trade_value,mining_value,moon_mining_value,loyalty_points,month
10000053,Cobalt Edge,3847758112045.391,265436548.492,4111990903652.2993,367238890.355,791628167272.0,184384289594.27,772967366098.9417,31336354320.59,498018942054.12537,862736890.1092,0.0,202508
10000054,Aridia,9750743407517.629,910235359.288,9617846476105.09,1021314948.972,58585867019.0,257533804415.92,1247279722990.1006,1219477694199.36,967688755914.4386,618006833.2514,79712016.0,202508
10000055,Branch,3649171404863.339,261383654.809,3213748635436.351,226930162.171,2273270318095.0,324163004284.62,1757967454312.1497,211461628725.89,766087845125.5659,652566728.6175,0.0,202508
10000056,Feythabolis,8865308269432.463,878078160.7965,4786972085188.092,437986155.5057,1501538058663.0,319601990971.64,1138615460454.1875,475630212987.47,708962605023.5829,456829803.1738,0.0,202508
10000057,Outer Ring,5417867243979.272,288183266.27000004,2702822982675.4507,262802782.832,45273558823.0,46781553243.69,864509731043.3013,690812395016.3701,182575025878.2613,468012171.118,5145455.0,202508
10000058,Fountain,13618691902908.225,1184311362.6545,23276149114282.023,1326473148.9729002,4861740759706.0,1211964626665.74,19816654715776.688,12748291659312.8,2957362799031.104,3035836881.0525,182815021.0,202508
10000059,Paragon Soul,11890695943431.064,836825886.1125,11925872746742.385,981491647.9795,2140120893423.0,500674674116.88,3927474561714.5977,1032316082148.3904,195848769217.31955,81022783.1665,0.0,202508
10000060,Delve,11607885317297.738,747314318.0665,15656846680304.465,1707646764.7625,1151364254690.0,2296264124933.71,1450560271902.4236,3158669337647.3804,206401761770.26715,18532.1968,705564505.0,202508
10000061,Tenerifis,73893267429792.28,8191966394.0331,45040209212585.87,3987406818.4924,1285977430344.0,572386334119.91,6605706292066.047,8218877321129.603,669109601454.4268,746948992.5325,0.0,202508
10000062,Omist,1123547711225.0286,54583877.8175,3224571383535.7656,140620375.429,491185472793.0,212913036302.25,1262580684168.3477,688260154681.0101,514583311748.4386,424761521.7096,0.0,202508
10000063,Period Basis,3303935051472.209,418488597.669,2232026761609.027,161552597.53,1190630898843.0,192648778763.62,680312129433.9238,32359449056.72,62206571210.05743,965325.7944,0.0,202508
10000064,Essence,145678596703124.28,14748160740.003,141907726591958.44,14563261657.1782,126360606782.0,831736929048.1,1793236115278.2854,3501796655275.29,509130055403.11017,792145882.8734,789455622.0,202508
10000065,Kor-Azor,42890587552151.42,5115731101.7933,41892018508015.125,4860426957.3934,172319536384.0,440373594930.57,835826332092.1582,1409311289988.11,405495937281.7076,406251466.67,39050149.0,202508
10000066,Perrigen Falls,65925148533219.336,7146194777.445499,46865247067366.49,3722863685.8425,1938096739321.0,627549928990.37,6615419303747.839,2061153879077.921,878274313225.7009,964489418.6865,0.0,202508
10000067,Genesis,148809343907692.06,13918295971.7964,151817697574726.28,14138944903.3314,206608434948.0,1100563399790.92,1990369424106.9795,3690635293535.87,656507435918.6761,975525512.2088,145798302.0,202508
10000068,Verge Vendor,26450734913775.637,2657338330.5952,25814341003627.758,2655078199.8042,60994932183.0,98050805460.02,986735222488.9764,1597263722471.3796,375075352764.3625,678622792.1484,44918180.0,202508
10000069,Black Rise,16439212521612.592,2021980050.4577,16382843824340.38,2725366534.4977,30603925147.0,974020782131.28,3645608982896.2856,767564652869.7001,358481365354.6088,512280809.6907,12826259.0,202508
10000070,Pochven,13832475490654.344,215912410.5872,12223183890395.611,297343104.8207,12256274685.0,2926176890382.31,37485062474.5825,101202196705.56,173331976296.80206,78191825.297,0.0,202508
